Bug 1,Bug 2,Ch 11,Ch 21,Ch 31,Ch 41,Ch 51,Ch 61,Ch 71,Ch 81,Ch 91,Ch 101,Ch 111,Ch 121,Ch 12,Ch 22,Ch 32,Ch 42,Ch 52,Ch 62,Ch 72,Ch 82,Ch 92,Ch 102,Ch 112,Ch 122,cosine_similarity,class
14080,14079,0.0,1.86,1.86,0.0,0.0,2.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.68,2.4,2.4,2.4,3.55,3.68,2.4,0.7,1.56,2.4,0.7,0.803,non
6339,6338,0.75,6.87,3.02,2.37,2.31,7.12,3.7,0.95,1.31,3.04,3.27,0.41,0.0,3.81,2.65,2.97,2.48,7.18,4.65,1.63,1.68,2.75,4.53,1.35,0.952,non
32294,32293,2.51,5.6,3.59,3.71,4.02,7.03,4.48,2.27,2.71,4.02,6.36,2.27,1.32,7.93,6.68,6.9,7.35,13.74,10.57,4.12,4.62,6.53,10.17,2.67,0.982,non
31352,31351,0.77,3.46,1.98,1.52,1.26,7.31,2.58,0.75,0.77,1.61,3.31,0.77,0.73,8.43,5.37,3.83,5.14,9.8,7.66,1.52,4.14,7.26,6.68,3.13,0.917,non
19886,19885,2.06,11.61,10.32,7.25,8.45,16.18,11.42,3.21,6.9,10.16,12.58,4.79,0.0,12.84,6.4,7.92,6.09,11.17,6.68,2.04,3.23,3.58,3.65,1.09,0.923,non
17099,17098,1.32,7.19,7.46,4.81,5.5,7.85,6.55,2.62,3.69,5.86,6.95,4.51,1.21,7.48,5.46,4.89,4.93,10.13,6.81,2.65,1.96,7.98,6.86,2.38,0.973,non
11627,11626,0.0,3.11,2.38,0.0,1.35,3.77,2.75,1.35,2.14,2.96,2.41,0.0,0.85,4.17,2.07,0.85,2.07,3.57,4.16,0.85,3.14,3.82,2.07,3.73,0.897,non
25098,25097,0.28,5.92,4.54,2.47,2.34,5.91,4.41,1.94,1.09,3.82,5.84,2.58,0.64,4.09,3.66,1.23,3.22,4.58,4.4,1.94,3.5,2.96,2.17,1.16,0.922,non
34569,34568,1.69,6.34,5.27,5.14,6.79,10.07,7.26,2.49,2.94,4.69,7.55,2.1,1.35,4.13,3.2,2.57,2.68,3.61,3.14,1.41,2.74,1.71,1.85,2.47,0.937,non
11526,11525,2.07,7.39,4.45,3.81,4.15,8.0,4.65,1.42,2.46,6.19,6.31,1.82,2.08,9.76,6.46,4.73,5.59,10.01,7.41,1.93,3.19,6.29,7.39,3.14,0.992,non
26680,26679,0.63,4.5,1.73,2.36,2.24,7.12,3.5,2.66,2.61,4.66,2.64,1.73,1.18,3.68,5.38,4.78,4.44,7.6,3.96,1.88,0.74,3.63,2.84,0.34,0.908,non
27928,27927,1.06,9.06,3.77,6.91,4.26,13.36,7.91,4.17,2.0,7.61,6.51,3.14,0.0,4.91,5.55,2.99,4.67,10.02,6.11,2.24,2.5,3.32,4.45,1.76,0.955,non
29651,29650,0.13,1.9,2.43,1.43,0.69,1.65,0.96,0.29,0.47,1.06,1.47,0.47,0.0,6.01,3.08,3.3,2.77,6.5,4.26,1.68,2.77,5.77,5.09,3.21,0.906,non
12172,12171,1.24,4.82,2.36,3.43,2.26,9.15,4.0,0.67,0.0,1.37,0.0,0.0,0.57,3.02,3.15,4.48,3.02,4.63,2.81,1.42,1.74,3.15,1.99,3.45,0.815,non
7227,7226,2.35,12.38,9.23,5.21,6.18,11.67,10.18,4.29,7.51,8.69,7.32,5.82,0.57,4.76,2.68,1.21,2.85,7.39,1.17,1.84,1.14,3.68,2.55,1.23,0.908,non
754,753,0.45,4.73,3.63,1.95,1.15,5.38,4.31,1.15,1.15,2.12,2.12,0.45,1.69,8.15,7.7,10.26,3.76,13.49,9.72,2.4,2.27,4.51,7.88,2.61,0.955,non
8646,8645,0.84,8.19,3.6,2.45,2.43,5.94,3.09,1.17,1.75,3.1,3.08,1.63,0.64,3.77,1.6,2.87,0.64,4.12,4.2,0.64,0.64,0.64,1.54,0.64,0.904,non
24984,24983,3.04,13.24,7.65,7.57,5.78,15.17,10.44,5.94,8.01,7.81,10.06,6.81,0.0,11.21,3.16,0.95,0.81,6.96,1.71,1.94,0.86,2.33,0.86,0.97,0.812,non
14786,14785,0.0,7.4,4.78,3.84,4.59,7.99,5.26,1.65,0.84,3.12,4.14,1.67,0.0,4.2,1.39,1.81,1.39,4.11,1.39,1.39,0.0,1.45,1.94,0.36,0.963,non
16155,16154,0.23,3.44,2.48,1.9,1.28,3.62,2.23,0.8,2.28,1.96,2.84,2.04,3.1,10.27,7.45,4.33,5.46,13.38,8.42,4.5,5.2,4.84,6.96,2.03,0.96,non
35176,35175,0.0,6.04,3.29,3.23,2.72,5.06,3.81,0.0,0.85,1.87,2.34,1.19,0.99,5.76,5.12,2.74,3.84,9.92,6.9,1.93,3.19,4.37,6.34,2.52,0.93,non
19389,19388,0.62,5.78,4.51,1.26,0.66,5.8,2.37,0.66,0.63,1.76,0.66,0.66,0.43,7.16,5.68,2.97,2.47,6.58,5.05,0.22,3.7,2.18,3.83,0.98,0.931,non
34966,34965,0.0,5.68,4.0,4.29,3.28,5.06,6.93,2.99,1.75,4.17,4.44,0.65,1.97,4.11,3.21,2.63,2.63,5.91,4.31,0.82,2.63,4.06,4.85,2.35,0.934,non
1194,1193,0.0,6.5,1.95,3.62,0.55,3.04,2.59,1.65,0.81,1.19,4.65,0.55,0.0,3.33,1.77,3.85,1.77,3.09,1.77,1.77,0.5,3.9,1.77,1.16,0.85,non
29716,29715,0.0,1.76,3.65,1.81,0.75,4.54,0.75,1.76,0.75,0.75,0.75,0.75,0.0,1.33,0.0,2.51,0.0,1.18,0.0,0.0,0.0,0.0,1.33,0.0,0.578,non
32774,32773,0.73,3.67,2.56,1.74,2.12,6.58,4.43,0.0,0.36,5.15,3.19,0.82,0.13,3.92,3.1,1.56,0.92,3.82,2.01,1.06,2.21,1.22,3.36,1.0,0.861,non
35180,35179,0.74,7.69,4.78,2.71,3.26,9.38,8.23,3.87,3.5,4.64,6.16,2.04,1.02,6.67,2.95,5.03,2.54,6.3,6.24,1.63,2.6,4.16,2.95,1.29,0.96,non
19528,19527,1.64,12.66,4.08,7.39,3.28,13.02,8.66,3.59,1.55,7.82,6.16,4.26,1.6,11.51,4.51,6.91,3.29,15.52,10.01,1.33,2.46,6.97,6.99,2.72,0.985,non
26054,26053,1.1,4.44,4.8,2.8,2.56,4.84,4.68,1.27,2.99,3.32,5.31,1.68,0.0,5.68,3.89,0.0,0.0,4.16,4.0,0.0,0.0,0.0,0.0,0.0,0.737,non
28788,28787,0.0,4.08,3.48,3.13,3.6,6.0,3.4,2.28,2.24,4.58,4.26,2.28,0.88,6.73,4.47,3.06,3.39,9.18,8.93,1.69,2.78,4.47,6.62,2.24,0.95,non
27347,27346,0.54,6.59,4.66,2.72,3.48,6.17,4.96,2.78,2.15,5.02,4.3,1.78,1.55,9.41,4.55,4.65,2.81,7.12,4.83,1.91,2.52,6.07,4.82,2.39,0.981,non
37441,37440,0.0,4.92,4.14,3.88,2.97,5.87,4.47,2.6,2.89,5.02,4.73,1.49,0.0,1.56,0.0,0.0,0.0,2.32,1.64,0.8,0.0,0.0,0.0,0.0,0.677,non
23714,23713,0.98,8.49,3.79,5.17,5.54,9.55,7.8,2.09,3.13,4.57,6.86,0.53,0.0,5.16,2.03,2.03,2.03,2.72,2.03,2.03,1.51,1.51,0.51,0.0,0.895,non
31122,31121,1.11,8.1,5.92,6.28,4.42,11.87,5.47,1.95,2.76,7.41,4.73,2.3,0.0,5.68,4.72,4.1,1.45,6.63,4.92,0.63,1.75,3.25,4.07,2.41,0.969,non
26428,26427,1.66,6.81,2.47,1.5,1.49,7.25,2.17,0.98,1.01,5.34,2.67,0.2,1.01,1.16,2.46,2.08,2.56,3.91,0.61,0.24,1.64,3.75,1.16,0.24,0.853,non
30029,30028,1.91,13.12,10.14,8.5,5.84,15.94,7.71,2.12,1.89,1.92,5.35,4.53,1.74,13.9,8.15,6.79,7.76,14.76,11.18,3.65,4.14,7.33,8.85,4.28,0.959,non
32731,32730,0.78,8.89,8.79,5.51,4.5,9.75,10.49,4.41,4.27,6.96,10.72,4.1,0.79,8.7,8.61,5.3,4.3,9.57,10.33,4.2,4.07,6.77,10.56,4.12,1.0,non
30709,30708,0.88,4.9,4.29,4.57,4.3,14.43,7.96,1.51,3.16,5.05,3.54,0.34,1.09,6.63,5.17,3.42,4.22,7.43,5.83,3.29,4.99,3.02,5.83,3.54,0.891,non
15585,15584,1.63,8.19,7.11,3.16,3.16,9.8,8.19,4.34,4.34,3.16,5.65,3.16,0.8,7.67,3.98,2.85,3.76,8.23,5.35,3.53,2.78,4.57,5.15,2.27,0.976,non
15156,15155,1.26,9.87,7.85,4.32,5.93,11.95,7.32,3.38,2.52,5.61,5.54,2.09,1.73,7.63,5.97,6.61,5.32,7.55,5.62,3.56,2.46,4.37,5.58,2.12,0.973,non
10484,10483,0.42,9.17,5.45,6.25,1.91,9.81,5.52,0.97,3.19,0.98,6.15,0.98,1.44,7.66,5.27,4.89,4.39,10.71,9.28,3.9,1.91,5.55,4.94,3.89,0.917,non
19090,19089,0.99,5.76,6.2,2.74,3.84,8.39,5.52,1.93,3.19,4.37,7.21,2.52,0.53,7.72,0.97,3.5,1.13,7.31,6.62,0.43,1.99,0.92,1.32,1.21,0.821,non
366,365,0.0,3.83,2.5,1.13,1.13,2.94,1.13,0.8,2.06,1.62,1.89,0.0,0.6,3.32,1.83,4.58,2.26,6.06,4.16,0.61,1.2,2.81,3.42,1.02,0.852,non
24517,24516,0.0,9.61,6.86,5.02,5.47,16.37,9.13,3.05,5.34,4.5,10.74,2.74,0.0,1.21,0.0,1.21,1.21,2.18,1.21,0.0,0.0,0.97,1.21,0.0,0.909,non
26844,26843,0.86,6.3,5.18,2.72,4.33,9.18,5.64,2.47,3.04,4.72,6.29,2.41,2.88,10.53,5.97,4.56,3.96,9.72,6.91,2.77,3.94,3.96,6.6,3.06,0.975,non
6184,6183,0.0,4.49,2.88,1.55,1.59,7.05,3.38,1.17,0.35,2.02,2.29,1.78,0.0,4.03,1.33,3.17,5.11,5.87,5.87,0.58,3.62,1.77,3.91,3.17,0.869,non
20288,20287,0.8,4.74,3.54,2.76,4.08,5.29,2.7,1.23,0.98,2.21,2.76,0.91,1.39,3.43,4.43,2.74,2.74,6.75,4.43,2.74,3.43,3.43,2.74,1.39,0.938,non
6418,6417,1.83,6.48,4.33,3.57,3.2,12.77,7.93,2.1,1.32,2.43,3.17,1.48,1.85,6.76,5.02,5.02,4.55,5.33,6.2,2.4,1.85,3.08,5.02,2.64,0.895,non
18236,18235,0.6,4.08,3.59,3.59,3.59,7.27,4.51,1.56,2.11,2.56,5.27,1.24,0.0,9.36,4.24,6.92,6.76,11.38,9.07,1.12,0.8,4.02,4.68,3.56,0.954,non
33485,33484,2.07,2.58,3.58,3.58,4.76,4.42,4.42,2.58,2.58,3.58,4.42,1.07,0.0,0.81,0.93,0.0,0.89,3.67,0.89,0.0,0.0,0.81,1.7,0.81,0.748,non
17557,17556,0.61,4.8,3.47,2.12,2.56,7.38,4.14,1.89,0.25,3.3,6.55,0.47,1.05,7.99,3.2,3.25,2.5,8.46,4.55,0.0,2.51,5.29,5.33,1.49,0.948,non
21219,21218,0.0,6.67,5.68,3.61,3.61,5.87,6.16,4.37,3.37,5.15,4.92,2.85,1.45,9.6,7.05,7.82,7.74,12.68,8.1,6.44,4.5,5.64,8.23,5.99,0.971,non
29070,29069,2.08,6.86,4.05,3.26,1.52,7.18,2.54,2.33,1.19,4.59,4.61,0.7,2.08,6.86,4.05,3.26,1.52,7.18,2.54,2.33,1.19,4.59,4.61,0.7,1.0,non
22736,22735,3.3,8.82,6.91,4.68,7.6,10.14,7.09,4.09,2.54,4.47,6.21,3.34,0.0,3.86,1.64,2.2,2.32,9.35,4.45,0.47,1.64,1.03,2.96,0.47,0.881,non
35652,35651,1.93,8.59,3.18,3.92,5.61,7.25,6.51,3.58,2.39,4.87,5.42,2.39,0.58,8.96,8.0,5.41,5.5,13.23,6.16,2.53,1.94,3.84,4.96,2.09,0.936,non
6824,6823,0.0,7.5,4.34,2.27,4.7,10.87,8.36,2.35,3.75,4.74,7.12,2.72,0.0,2.21,2.21,1.09,1.09,2.91,1.09,1.09,3.82,1.09,1.09,1.09,0.846,non
5112,5111,0.0,1.78,3.06,0.77,1.78,4.12,3.11,0.77,0.77,0.77,2.05,0.77,0.53,8.46,7.92,4.38,4.59,9.42,8.88,1.23,3.1,6.03,5.85,1.48,0.952,non
6698,6697,0.31,6.68,4.64,1.17,2.64,7.73,6.56,1.77,2.27,4.95,5.01,1.42,0.57,6.79,7.27,4.91,7.14,12.31,5.99,1.25,1.64,2.32,5.01,1.6,0.92,non
25693,25692,1.04,5.18,6.76,3.43,3.45,6.72,5.92,2.02,3.85,4.59,5.15,2.03,1.71,12.63,7.87,5.09,4.97,14.17,9.38,3.1,3.84,3.7,7.09,3.79,0.954,non
24909,24908,0.68,7.81,6.29,4.64,4.64,8.85,4.97,1.84,3.81,7.58,5.46,2.54,0.77,8.06,5.15,4.06,2.69,7.38,4.06,0.0,0.0,1.91,1.59,2.76,0.905,non
16511,16510,1.59,10.52,4.36,4.17,5.15,11.49,8.07,0.87,1.41,6.04,7.4,2.65,0.74,3.27,3.38,2.62,2.25,6.39,5.07,1.58,0.93,3.24,5.5,1.38,0.961,non
31997,31996,0.45,5.25,4.1,3.45,2.01,6.0,3.89,2.31,3.04,1.68,5.43,1.29,0.0,4.86,1.63,1.9,2.62,5.82,4.23,0.88,2.03,4.29,2.08,0.28,0.897,non
37024,37023,0.0,2.22,2.22,2.22,2.22,3.35,3.31,3.75,1.89,3.31,4.44,2.22,0.5,6.35,4.82,2.57,4.33,11.18,5.18,2.46,3.18,3.65,5.55,2.57,0.89,non
36807,36806,1.12,6.76,8.44,6.07,7.91,8.44,7.91,5.93,5.37,5.31,5.79,4.64,0.57,5.63,2.63,3.15,2.32,5.65,6.27,0.57,0.57,1.11,4.67,0.57,0.87,non
32402,32401,0.08,4.51,3.02,1.41,0.88,4.22,5.63,0.54,0.8,0.88,2.87,0.66,0.0,6.36,1.72,1.72,0.67,8.36,3.84,3.32,0.67,1.31,2.36,0.67,0.887,non
23420,23419,2.11,6.38,2.46,3.4,0.45,7.77,6.52,0.0,2.52,1.29,3.35,1.2,0.67,6.63,4.36,2.2,2.2,9.57,4.73,1.23,3.22,4.22,4.85,1.94,0.939,non
27195,27194,0.0,1.64,1.26,0.81,0.81,2.03,1.6,0.0,0.0,0.81,0.81,0.0,0.73,7.22,4.36,5.75,3.0,8.58,5.46,2.64,1.24,3.72,2.78,2.09,0.955,non
850,849,0.0,3.18,0.0,1.42,0.0,7.21,3.73,1.97,2.1,0.0,4.96,0.0,0.0,2.25,1.44,1.44,1.44,2.25,1.44,1.44,0.0,2.25,2.25,2.25,0.712,non
36379,36378,1.54,8.39,6.62,3.5,3.3,9.08,6.41,2.36,5.11,4.56,6.7,2.51,2.1,14.19,8.35,8.51,4.86,17.47,11.15,3.67,3.63,5.77,7.98,3.88,0.971,non
31929,31928,0.67,2.57,1.54,1.07,1.51,5.3,1.02,0.28,0.28,2.3,3.1,0.28,1.07,7.05,4.74,4.86,5.54,12.18,5.44,3.58,2.3,6.88,5.55,3.57,0.945,non
28404,28403,0.78,0.0,0.38,0.0,0.0,0.99,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,4.43,0.0,0.258,non
4370,4369,0.8,7.93,1.83,5.43,1.03,7.64,4.56,1.03,2.28,3.08,2.74,1.78,0.0,6.04,5.27,3.35,2.46,4.62,7.24,0.68,3.0,3.35,4.78,2.46,0.892,non
34058,34057,1.17,6.86,7.39,2.36,3.29,10.98,6.84,1.02,2.4,4.51,5.62,1.62,0.0,8.65,4.43,4.51,3.45,8.19,6.62,2.55,0.93,3.37,7.73,3.37,0.943,non
722,721,1.98,7.86,7.79,4.44,4.84,7.7,6.7,0.78,3.24,3.97,6.62,2.43,0.8,3.97,2.82,2.82,2.82,6.67,5.48,2.82,4.34,2.82,2.82,2.82,0.922,non
26744,26743,1.01,7.33,4.97,5.39,3.24,8.18,7.49,1.47,2.14,6.68,6.31,1.79,1.68,8.29,3.48,3.58,3.6,7.92,3.74,3.17,1.88,4.27,3.24,2.13,0.946,non
12460,12459,1.41,8.05,7.17,4.72,4.77,10.82,7.0,4.81,2.96,4.54,4.98,3.09,0.0,6.59,3.57,3.88,3.63,8.24,6.33,2.5,2.97,3.44,6.16,2.1,0.974,non
17757,17756,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.56,8.4,4.72,3.5,4.59,9.19,10.32,2.3,3.32,4.12,6.63,1.55,0.461,non
5205,5204,0.23,14.54,8.31,5.86,6.37,13.97,9.84,6.02,6.27,9.11,9.71,5.06,2.46,8.03,6.75,5.22,4.1,12.01,7.7,3.5,3.53,7.18,8.46,2.37,0.978,non
18624,18623,0.0,4.42,2.55,0.77,2.57,5.45,3.17,1.17,1.7,1.17,3.72,0.41,3.23,11.93,7.77,7.8,6.66,15.06,7.83,3.68,2.49,6.61,8.73,4.15,0.952,non
11137,11136,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,5.53,4.54,3.55,2.62,10.09,4.76,1.65,3.57,2.69,3.57,2.73,0.358,non
26332,26331,0.0,1.72,0.56,0.56,0.56,4.65,1.48,0.56,0.56,1.48,3.85,0.56,0.53,1.94,0.73,0.73,0.73,2.94,2.89,1.71,0.53,0.73,2.4,0.73,0.893,non
30102,30101,0.0,4.47,5.47,2.76,2.58,4.9,5.06,1.62,1.57,4.1,5.94,1.11,0.42,4.86,4.24,2.69,2.69,6.21,6.53,2.12,1.74,2.67,6.21,0.86,0.979,non
22028,22027,0.53,5.83,4.2,4.61,2.46,5.85,5.85,3.06,3.15,2.64,6.21,1.18,0.0,0.92,1.69,0.0,0.0,3.05,2.01,0.0,0.92,1.8,4.04,0.0,0.836,non
8197,8196,1.82,10.3,5.84,7.33,3.5,7.54,8.53,4.26,3.38,5.61,6.86,4.52,1.24,12.84,7.8,9.13,4.76,17.64,8.59,0.87,3.41,2.54,7.37,2.69,0.92,non
5157,5156,0.44,7.15,3.28,4.06,4.41,9.47,6.53,4.21,3.21,3.3,7.48,2.59,0.0,3.96,1.02,1.02,0.7,3.59,1.52,0.18,1.84,4.04,0.41,1.29,0.808,non
28634,28633,0.87,7.62,4.34,1.67,2.54,5.97,5.24,0.77,1.61,3.99,4.21,0.65,1.34,7.97,6.65,4.47,5.01,7.69,6.34,3.59,0.76,2.86,5.77,4.17,0.941,non
8483,8482,1.08,6.37,5.04,3.54,1.81,5.84,6.03,1.83,2.86,1.26,5.13,1.12,1.19,7.78,5.17,4.52,4.05,9.47,6.84,2.41,2.14,2.74,5.09,3.06,0.972,non
23595,23594,0.0,6.14,3.84,1.87,3.93,6.67,5.08,3.48,1.7,2.93,4.98,3.93,0.81,7.52,1.89,3.06,2.61,4.67,5.07,1.31,1.89,1.89,3.8,1.89,0.941,non
32581,32580,1.2,6.31,6.17,3.91,4.79,9.4,5.93,1.65,0.59,1.79,6.99,3.87,1.86,4.98,7.35,4.65,3.36,6.73,4.67,1.67,1.6,4.49,3.32,1.56,0.935,non
37208,37207,0.0,6.78,4.48,3.0,4.69,6.77,6.72,3.77,2.94,4.48,3.65,3.77,0.0,5.89,0.48,0.48,0.48,2.15,4.42,0.0,2.37,2.06,1.09,0.48,0.828,non
37353,37352,0.99,5.76,5.19,3.83,3.17,9.1,6.5,1.66,3.17,4.87,6.83,2.5,0.0,6.23,0.99,1.84,2.46,6.61,7.89,0.99,3.88,2.6,3.47,0.76,0.918,non
4931,4930,0.62,9.05,5.25,3.03,5.32,12.83,7.15,1.18,3.38,4.56,4.19,1.77,1.15,7.22,5.34,3.92,3.44,8.59,6.47,2.04,3.47,4.3,6.38,2.75,0.966,non
9931,9930,1.26,7.24,6.38,6.75,2.21,7.26,4.69,2.67,3.55,5.29,4.53,1.91,2.05,5.78,6.54,5.87,2.62,5.39,2.62,2.05,2.62,2.62,2.62,2.62,0.972,non
18119,18118,1.03,9.49,4.7,2.51,5.26,9.4,5.39,2.39,3.24,4.34,4.79,2.79,0.0,3.58,1.96,0.52,0.52,3.08,3.05,0.19,1.17,4.13,3.0,0.49,0.9,non
11349,11348,4.71,9.51,9.26,9.37,6.53,13.76,10.35,6.0,6.67,8.56,8.42,5.73,0.0,2.59,0.33,3.15,0.33,4.45,5.52,0.33,1.23,1.37,1.56,1.56,0.859,non
10375,10374,1.08,9.42,7.36,3.18,4.61,14.89,9.37,2.27,2.95,4.35,8.91,2.59,0.0,1.48,2.18,2.44,1.48,3.28,1.48,0.0,0.0,0.0,1.48,0.0,0.892,non
5423,5422,0.0,4.2,0.86,0.0,0.0,1.85,0.86,0.86,0.99,1.85,1.85,0.0,1.8,6.76,4.45,5.55,4.04,7.97,8.06,3.47,2.8,6.02,6.38,3.14,0.79,non
7046,7045,0.34,5.4,2.51,2.52,0.89,4.47,3.52,2.05,1.31,3.97,4.43,1.72,1.13,8.98,4.19,2.53,3.35,8.4,9.98,2.51,1.58,3.71,5.67,1.95,0.944,non
14627,14626,0.68,7.53,5.56,1.88,1.07,5.87,5.16,2.28,1.51,4.25,3.2,1.88,0.0,3.08,2.28,2.33,2.33,3.65,2.33,0.0,0.0,2.3,3.82,0.0,0.882,non
24221,24220,1.13,7.57,4.89,5.2,2.95,9.97,6.22,1.99,2.93,1.99,5.86,2.55,0.0,2.38,3.66,0.82,1.84,8.77,5.3,0.0,0.0,0.0,4.34,0.0,0.892,non
30563,30562,0.73,6.19,3.63,2.42,2.54,4.95,3.81,1.81,2.67,4.53,4.54,1.76,1.05,2.96,1.85,0.82,1.29,5.28,2.91,0.29,0.0,1.87,1.29,0.29,0.879,non
32255,32254,0.75,6.66,2.68,5.63,3.72,9.16,4.72,0.89,0.89,0.89,6.4,0.89,3.31,7.59,4.86,4.46,4.91,8.73,8.26,0.52,4.55,4.3,8.65,0.0,0.933,non
25905,25904,1.68,6.4,3.97,4.4,2.95,10.22,5.75,1.68,2.46,7.11,4.3,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non
24468,24467,0.31,14.97,7.08,6.47,4.76,13.55,10.82,2.4,1.19,3.65,6.16,2.13,0.37,4.45,2.78,2.02,1.7,3.64,2.69,1.7,1.83,2.55,2.25,1.7,0.949,non
20048,20047,0.4,9.28,3.72,5.55,4.82,9.37,7.34,1.67,4.34,6.05,5.53,1.77,0.26,14.2,10.49,7.11,5.98,17.1,14.07,3.0,2.39,3.8,12.53,2.31,0.95,non
22095,22094,0.47,4.07,3.44,3.0,2.75,6.55,3.85,1.42,2.12,3.57,4.19,1.43,0.77,6.91,4.02,2.63,4.14,7.15,5.91,1.66,1.69,2.44,2.95,0.77,0.957,non
17048,17047,0.76,1.7,0.76,0.76,0.0,1.2,2.75,0.0,0.0,0.0,0.82,0.0,0.0,3.75,1.55,1.08,2.13,5.53,4.68,0.55,0.55,1.08,3.11,1.03,0.862,non
6377,6376,3.67,8.04,8.37,4.67,5.45,14.54,7.72,2.87,3.15,5.53,6.42,3.4,0.72,8.41,5.53,2.05,3.44,9.76,6.84,2.23,1.65,3.79,6.62,2.48,0.971,non
23798,23797,0.37,9.16,5.85,3.69,4.97,9.67,8.01,2.96,3.93,4.47,5.38,3.27,0.34,6.11,2.17,2.75,3.74,4.78,4.07,1.83,1.52,3.73,3.54,1.7,0.977,non
9242,9241,0.0,12.43,9.26,5.89,6.88,14.1,8.93,6.22,4.94,7.98,11.05,4.41,0.0,6.09,1.95,0.0,0.95,5.32,2.99,3.78,0.95,2.97,2.49,0.95,0.923,non
27036,27035,0.0,5.28,0.87,0.87,0.87,0.87,1.29,0.87,1.71,2.64,0.87,0.87,1.54,7.86,4.44,4.46,3.43,8.3,6.72,2.7,3.12,6.3,6.16,3.6,0.822,non
7147,7146,0.75,1.76,3.44,0.75,2.38,5.19,2.38,0.0,0.39,1.72,3.95,0.39,0.0,8.7,3.66,1.9,3.04,9.98,6.34,0.99,4.87,2.97,3.41,3.23,0.849,non
17355,17354,0.0,2.97,3.52,3.76,0.0,3.12,2.6,0.0,0.7,3.2,0.97,1.29,1.17,9.33,6.16,2.94,2.39,11.11,5.88,1.08,2.56,2.6,6.61,1.74,0.843,non
28046,28045,0.0,8.06,3.98,3.42,4.71,9.45,6.17,1.07,2.29,3.79,6.14,1.06,1.72,4.72,1.73,1.65,2.76,7.52,4.11,2.36,1.15,5.07,1.57,0.0,0.921,non
20434,20433,1.35,5.96,2.74,3.35,4.04,6.56,5.56,1.35,1.35,1.72,3.31,1.35,1.42,4.86,3.12,2.62,2.28,3.83,2.71,0.64,0.32,0.64,1.52,2.19,0.953,non
1424,1423,1.08,7.49,5.17,3.64,2.7,8.55,4.83,2.13,0.67,4.13,3.21,2.8,3.1,8.88,5.76,8.49,3.37,10.93,7.98,2.58,3.82,7.26,5.91,2.58,0.964,non
16012,16011,0.44,6.97,6.88,3.61,2.81,8.86,4.77,2.12,4.23,2.74,7.33,4.67,0.0,5.63,2.16,1.69,2.23,2.78,2.77,1.83,1.15,2.23,3.0,0.52,0.901,non
7019,7018,0.53,7.57,5.49,3.04,4.05,7.8,3.65,2.12,1.21,4.82,3.61,3.52,0.0,3.38,2.21,1.76,2.98,3.96,3.38,0.0,1.99,1.22,1.99,1.22,0.932,non
3965,3964,1.96,1.96,1.96,1.96,1.96,2.83,1.96,1.96,0.86,1.96,2.92,1.96,1.09,3.39,1.09,3.39,1.09,1.09,3.39,1.09,2.3,3.39,1.09,1.09,0.819,non
18245,18244,0.26,5.51,3.87,2.31,1.75,5.24,3.86,1.23,2.86,2.81,4.56,1.69,0.47,5.35,1.35,1.34,1.46,5.53,3.79,1.18,1.38,2.09,1.99,1.21,0.944,non
18638,18637,1.88,11.87,10.63,6.24,4.47,16.41,11.46,2.37,5.19,8.17,8.63,2.41,0.0,6.0,4.45,2.56,3.73,8.32,2.85,2.36,2.28,0.99,3.11,0.0,0.941,non
28058,28057,0.16,3.72,3.67,1.96,1.53,3.37,2.81,2.26,2.51,2.25,3.58,1.48,0.63,6.12,6.15,4.95,5.46,8.4,5.32,4.53,4.46,6.3,6.17,5.24,0.97,non
6821,6820,1.06,5.57,4.33,2.51,3.16,9.04,4.41,1.83,1.97,1.21,3.73,2.42,1.98,11.82,9.13,7.06,7.5,11.7,8.92,4.21,4.55,5.76,10.03,4.57,0.958,non
33485,33484,2.07,2.58,3.58,3.58,4.76,4.42,4.42,2.58,2.58,3.58,4.42,1.07,0.0,0.81,0.93,0.0,0.89,3.67,0.89,0.0,0.0,0.81,1.7,0.81,0.748,non
12476,12475,0.47,4.97,3.59,3.08,3.43,5.47,3.33,2.96,2.28,2.45,3.59,2.41,0.0,2.17,2.7,0.97,0.97,2.7,3.07,1.16,0.65,1.8,1.8,1.8,0.941,non
21211,21210,1.53,7.3,5.75,3.36,4.04,11.1,8.42,1.43,2.81,2.79,9.34,2.34,0.92,3.94,2.72,2.8,3.1,4.94,2.29,2.72,1.58,2.23,3.43,2.72,0.927,non
31783,31782,0.0,4.1,3.53,1.88,0.0,10.4,0.57,0.0,0.57,2.45,2.7,0.0,1.76,3.75,5.32,3.77,2.34,7.49,1.83,2.04,0.42,7.14,5.34,1.37,0.844,non
4193,4192,0.0,10.61,3.8,2.88,3.66,10.83,8.77,3.08,3.36,4.98,4.86,2.07,0.76,5.8,7.64,3.64,3.19,6.51,2.77,0.66,1.97,2.83,1.97,1.97,0.876,non
