Bug 1,Bug 2,Ch 11,Ch 21,Ch 31,Ch 41,Ch 51,Ch 61,Ch 71,Ch 81,Ch 91,Ch 101,Ch 111,Ch 121,Ch 12,Ch 22,Ch 32,Ch 42,Ch 52,Ch 62,Ch 72,Ch 82,Ch 92,Ch 102,Ch 112,Ch 122,cosine_similarity,class
14107,14106,1.22,9.48,6.19,4.85,3.65,10.99,9.41,1.9,2.48,4.55,4.98,2.25,1.37,8.15,4.93,4.73,4.39,14.67,7.99,2.64,3.54,3.98,6.51,3.77,0.975,non
10920,10919,0.81,8.82,6.5,4.46,4.7,11.77,7.31,3.46,2.22,4.41,6.49,3.28,0.99,8.26,6.59,5.09,4.59,10.01,7.16,2.69,3.94,5.99,7.1,2.52,0.988,non
24279,24278,0.0,10.19,5.52,6.58,5.93,11.99,11.17,4.1,3.87,3.32,7.13,2.24,0.63,8.21,4.82,4.52,3.36,12.41,9.18,2.33,2.77,4.68,6.18,1.89,0.983,non
13198,13197,0.0,2.76,0.0,2.75,0.0,3.35,1.97,0.0,0.81,1.6,1.6,0.0,1.24,6.89,1.5,3.55,1.24,4.76,5.12,0.8,0.0,4.57,3.11,1.07,0.923,non
1035,1034,0.66,4.71,4.61,1.51,3.19,9.34,3.59,0.66,1.51,2.37,2.33,2.06,0.66,6.49,3.39,5.24,2.14,8.46,4.28,2.73,5.08,5.36,4.28,5.4,0.892,non
11550,11549,0.0,1.39,2.05,0.66,1.39,2.85,0.66,0.0,0.0,1.54,2.05,0.0,0.0,4.95,2.4,3.65,4.0,8.59,3.46,1.43,0.0,1.96,4.0,0.21,0.919,non
27289,27288,0.0,5.98,5.27,3.15,3.04,6.0,5.46,1.57,3.82,3.79,4.52,1.48,0.0,3.43,2.65,2.28,2.28,4.97,4.38,0.45,1.65,2.27,6.07,0.45,0.944,non
25459,25458,0.0,10.83,7.6,5.33,3.48,10.06,9.64,3.16,2.56,3.92,7.13,4.56,0.78,3.78,3.78,5.13,3.78,3.78,3.78,0.75,0.75,1.53,5.13,0.75,0.914,non
23375,23374,1.68,2.88,2.4,4.08,2.4,5.09,6.46,0.72,2.4,2.4,3.41,0.72,0.0,2.71,0.0,0.0,0.0,1.42,3.78,0.0,0.0,1.99,2.8,0.0,0.789,non
29121,29120,0.73,7.35,6.32,4.15,4.37,12.19,6.6,2.04,2.62,4.99,8.67,2.27,3.05,8.85,7.05,8.27,7.45,13.0,9.98,3.19,3.47,7.16,9.08,5.27,0.974,non
17563,17562,0.0,1.82,3.84,1.54,0.78,4.4,3.31,0.0,0.0,0.77,1.52,0.0,0.0,6.97,2.96,2.99,3.84,6.43,5.28,0.64,1.18,1.01,7.71,1.65,0.832,non
24918,24917,0.0,12.78,4.35,4.96,3.51,9.55,8.88,2.4,3.39,6.83,4.99,2.61,0.25,1.21,1.64,0.34,0.8,4.44,2.45,0.08,0.0,1.47,1.2,1.23,0.84,non
14757,14756,0.39,8.36,5.14,4.0,1.87,11.73,5.12,3.42,2.07,3.95,9.53,2.27,0.31,5.64,2.69,3.11,3.45,6.67,4.95,0.93,0.27,2.13,2.73,2.23,0.925,non
11943,11942,1.92,10.21,6.66,5.72,4.44,7.17,9.75,3.55,1.96,2.98,5.74,3.55,0.8,4.81,4.51,2.28,3.42,6.51,2.86,2.05,2.58,2.73,1.76,3.55,0.914,non
7129,7128,0.8,7.53,5.02,3.67,4.67,6.41,7.62,2.39,4.12,4.67,5.67,3.41,1.86,11.85,7.64,6.85,6.25,11.72,7.65,2.56,4.03,5.09,6.95,3.37,0.974,non
13875,13874,0.94,6.49,3.59,0.62,2.18,12.92,3.65,2.74,1.8,2.98,7.39,1.87,1.97,7.84,5.82,4.37,0.0,6.84,4.74,0.0,4.74,3.26,5.72,1.97,0.859,non
32961,32960,0.82,4.4,3.59,2.29,1.93,6.37,2.77,1.67,2.04,2.62,4.65,0.63,0.36,4.22,3.73,2.97,1.24,4.87,2.94,2.05,2.26,1.2,4.22,1.05,0.978,non
894,893,1.12,9.41,5.72,4.56,3.64,7.87,7.49,1.98,2.08,4.73,6.76,1.43,0.0,7.34,4.78,3.8,3.44,6.58,5.45,3.57,2.83,5.93,4.82,3.27,0.97,non
24115,24114,0.0,3.32,4.01,3.6,2.13,5.05,2.67,2.13,2.13,3.46,2.82,0.79,0.72,4.97,1.63,0.72,3.0,6.53,3.87,0.72,0.72,4.36,2.14,0.72,0.883,non
4342,4341,1.05,6.21,2.41,2.41,4.28,3.94,5.15,0.84,2.1,2.41,4.99,1.37,0.0,2.99,1.6,1.0,2.43,4.22,1.0,0.0,1.0,2.35,2.9,1.0,0.905,non
12855,12854,0.32,7.49,2.34,4.44,2.33,9.93,4.46,2.51,2.79,4.26,4.26,3.78,0.95,5.32,4.58,2.61,3.65,7.81,5.1,1.83,3.02,4.14,5.88,2.27,0.952,non
28873,28872,0.0,8.5,6.75,4.3,4.5,7.53,6.1,3.07,3.02,5.15,7.06,3.12,0.99,4.78,4.84,2.5,3.26,12.33,5.49,1.51,2.63,5.35,3.01,1.9,0.901,non
28000,27999,0.0,1.72,0.84,0.0,0.92,1.76,2.67,0.0,0.84,0.0,1.53,0.0,2.74,8.29,7.41,4.14,5.44,12.58,6.72,1.15,3.99,5.84,5.85,3.88,0.841,non
33755,33754,0.0,5.74,2.96,2.25,3.38,5.73,3.71,1.96,1.74,5.58,3.4,0.68,0.0,5.24,4.91,2.06,5.32,8.85,4.12,1.27,2.98,5.57,5.06,0.63,0.97,non
20739,20738,0.0,5.78,4.7,4.24,3.92,7.79,5.79,3.61,1.28,6.25,4.7,1.28,2.35,12.49,3.79,5.37,7.62,16.33,7.48,0.94,0.94,1.93,3.17,0.94,0.874,non
13939,13938,0.97,5.15,3.51,4.24,2.7,7.56,4.31,0.0,0.7,2.76,3.61,1.49,1.07,1.11,3.29,0.83,0.0,3.9,2.89,2.64,2.06,3.64,3.47,0.0,0.797,non
8564,8563,0.89,5.94,4.29,3.48,3.43,7.3,5.73,1.72,2.83,3.88,5.94,2.13,1.21,7.79,6.36,6.86,6.02,11.72,8.52,1.54,2.37,4.49,7.84,2.05,0.986,non
30031,30030,0.65,5.5,4.58,3.08,3.63,12.63,8.73,2.57,3.46,3.84,9.24,2.63,0.4,7.79,4.67,2.43,3.54,12.83,4.82,2.08,2.75,4.22,3.85,0.83,0.938,non
25571,25570,0.0,4.78,1.54,1.1,2.46,4.78,4.78,0.5,1.1,1.86,2.46,1.85,0.0,2.03,1.3,0.0,0.97,5.48,1.27,0.97,0.97,2.34,1.73,0.97,0.86,non
4532,4531,0.0,2.85,3.86,1.57,1.24,2.46,2.46,2.07,1.57,1.24,4.57,3.35,0.74,3.72,1.52,1.52,2.17,6.43,4.58,2.44,1.52,2.8,3.3,1.52,0.832,non
13496,13495,1.14,10.16,7.69,4.67,3.6,8.77,9.58,2.21,3.03,6.06,5.93,2.21,0.0,11.31,8.72,5.28,4.77,13.27,10.86,4.92,5.04,5.78,10.28,8.29,0.962,non
30034,30033,0.0,8.07,6.08,4.02,5.07,11.25,7.41,3.58,4.06,7.25,4.4,3.06,0.68,6.12,4.21,3.23,3.49,5.65,5.46,1.76,2.48,3.41,5.21,1.66,0.967,non
16069,16068,0.84,2.46,2.46,0.84,2.46,5.41,3.83,0.84,0.84,2.46,2.46,0.84,0.99,7.3,4.97,2.74,4.63,9.78,6.46,1.93,3.19,4.37,7.14,2.52,0.973,non
1732,1731,0.0,17.22,13.94,9.64,8.85,17.13,13.1,6.02,5.85,9.69,17.5,5.85,0.89,3.84,5.28,5.44,5.44,5.44,3.84,2.87,2.96,3.92,4.16,2.57,0.945,non
36850,36849,0.0,7.83,3.21,2.12,2.93,7.63,5.83,1.78,2.6,2.15,7.01,1.93,0.61,5.57,2.36,0.98,1.83,7.39,4.75,1.4,3.48,3.4,3.85,0.95,0.963,non
14529,14528,0.0,0.56,0.72,0.72,0.31,1.13,2.1,0.0,2.02,0.72,0.72,0.0,0.83,6.25,5.59,1.92,3.92,8.08,8.07,2.05,0.0,1.84,1.9,2.32,0.722,non
21335,21334,1.11,3.89,1.58,1.58,1.58,3.78,1.58,1.25,1.25,1.58,1.95,0.79,0.44,11.09,7.06,4.79,6.3,10.38,10.14,3.74,4.59,5.25,6.16,2.54,0.957,non
20782,20781,0.0,4.95,3.77,2.67,4.17,7.93,3.66,3.43,1.08,3.89,2.37,0.85,0.64,10.52,3.57,3.31,1.98,9.85,4.85,0.52,2.39,5.11,6.94,0.0,0.902,non
37360,37359,2.63,4.43,2.63,3.27,2.51,3.74,5.19,1.86,1.86,2.51,2.51,1.86,4.67,12.1,12.97,7.5,8.71,17.25,7.88,2.22,0.86,4.55,6.11,4.55,0.906,non
6068,6067,0.99,5.44,3.4,1.42,2.47,5.59,5.86,3.4,3.28,4.5,5.18,1.52,0.0,5.88,1.73,4.25,2.12,10.51,6.57,1.73,1.39,1.73,4.82,0.89,0.889,non
8529,8528,0.0,7.56,4.53,1.98,1.61,7.07,7.13,2.56,1.47,1.38,4.53,1.72,1.02,7.89,5.63,2.73,2.56,9.24,6.01,1.5,2.11,3.21,3.8,1.89,0.973,non
4583,4582,0.0,8.59,3.94,5.1,3.93,11.64,8.06,3.61,4.64,6.26,7.13,2.21,0.82,8.13,4.62,2.95,3.52,8.09,5.77,2.27,4.79,6.37,6.02,1.96,0.982,non
21670,21669,1.43,8.22,6.48,4.63,3.76,7.48,5.36,2.61,1.24,2.27,4.97,2.33,1.84,6.42,5.63,7.46,5.23,8.64,7.26,3.2,1.26,3.1,3.63,2.47,0.967,non
11324,11323,0.0,1.65,1.67,0.68,1.36,3.25,2.28,1.65,0.68,0.68,2.28,0.68,0.7,9.41,5.62,3.64,2.69,11.37,6.97,1.33,2.17,4.29,4.63,1.8,0.929,non
25254,25253,2.56,5.19,7.51,1.17,3.12,3.12,1.74,0.57,0.0,0.57,3.12,1.74,1.21,3.46,1.83,2.06,1.21,3.46,1.21,0.0,0.69,0.0,1.91,1.21,0.853,non
23808,23807,1.51,4.24,3.27,2.24,3.95,4.92,3.95,3.21,1.51,2.24,3.95,1.51,1.17,5.15,2.95,2.95,2.95,9.4,5.06,2.64,2.42,3.31,2.95,1.17,0.942,non
13721,13720,0.65,8.4,5.44,1.78,2.96,8.9,7.62,1.2,3.29,4.74,4.02,1.04,0.0,3.54,0.0,2.25,0.71,3.06,1.78,0.0,0.0,0.71,1.89,0.0,0.856,non
1272,1271,0.0,3.29,0.99,1.63,0.92,9.8,2.77,0.52,1.11,3.46,3.38,0.52,2.62,11.69,9.35,7.99,8.35,15.01,8.86,4.42,4.28,6.25,10.16,4.12,0.864,non
18426,18425,1.48,8.63,3.66,3.22,2.89,9.21,5.35,1.43,1.12,3.8,5.61,3.3,0.0,6.27,2.96,5.92,2.85,6.91,7.31,1.27,1.36,4.7,4.43,0.84,0.94,non
16054,16053,2.1,6.22,8.63,3.65,3.99,8.83,7.73,2.16,1.64,2.82,4.15,2.84,0.73,6.62,3.89,3.78,3.1,10.16,4.66,1.68,4.12,3.43,6.16,2.17,0.924,non
9522,9521,0.46,6.25,3.31,1.2,0.46,6.62,6.64,0.0,1.83,2.46,3.88,0.46,0.0,1.01,0.64,0.64,1.05,3.46,1.01,0.64,0.64,0.64,0.64,0.64,0.824,non
5727,5726,1.8,4.65,2.1,3.53,2.46,7.16,2.85,0.82,0.82,0.82,0.75,0.0,0.0,6.14,4.41,4.02,3.55,10.72,6.68,3.63,1.98,3.39,4.77,3.2,0.912,non
2313,2312,0.77,6.51,5.55,4.62,2.9,9.36,6.19,1.89,2.31,6.0,8.81,3.13,0.0,3.08,0.76,0.76,0.76,4.05,2.81,0.76,0.76,1.54,1.85,0.76,0.933,non
2999,2998,0.3,5.41,4.71,3.66,2.98,6.28,4.05,1.86,2.02,2.97,4.15,1.39,0.0,7.65,5.38,2.57,2.65,9.72,7.87,5.19,3.07,3.95,7.64,2.09,0.964,non
32376,32375,0.06,4.43,2.52,1.71,1.48,6.46,2.68,0.99,2.42,1.11,3.07,0.52,1.57,5.91,5.68,3.71,4.62,9.71,6.63,2.43,1.88,7.51,8.59,2.44,0.909,non
26375,26374,1.25,5.8,3.38,3.08,3.12,4.8,4.57,1.77,1.8,2.78,3.53,2.25,1.21,8.22,6.9,6.86,6.26,14.69,8.88,2.68,3.38,4.49,9.16,3.11,0.961,non
2362,2361,2.52,9.98,4.53,5.32,3.46,11.02,5.93,1.02,3.62,2.08,5.74,1.58,0.0,5.36,3.01,5.42,4.37,10.2,4.37,2.0,3.96,2.79,3.46,2.51,0.952,non
20760,20759,0.57,2.81,0.57,0.57,1.67,3.41,3.4,0.57,1.67,1.67,1.18,0.57,0.57,2.81,0.57,0.57,1.67,3.41,3.4,0.57,1.67,1.67,1.18,0.57,1.0,non
31594,31593,1.67,9.66,5.39,4.42,2.66,7.89,9.19,3.39,4.7,3.21,5.62,4.58,0.5,10.09,8.59,4.34,4.96,13.83,8.66,4.17,3.26,5.67,6.6,2.54,0.953,non
33097,33096,3.39,11.25,8.25,5.82,8.4,15.45,10.54,2.24,4.21,7.49,12.28,4.43,2.38,8.53,6.92,5.61,5.57,8.77,6.65,1.64,2.89,4.28,7.46,2.37,0.988,non
9053,9052,0.0,5.42,0.79,0.79,2.46,5.42,0.79,3.75,0.79,0.79,0.79,0.79,0.0,7.62,6.33,3.0,4.48,13.09,7.97,2.42,2.8,5.43,7.15,2.25,0.816,non
23529,23528,0.0,5.3,3.81,2.6,1.44,6.21,2.82,1.44,0.61,0.96,1.97,0.96,0.96,7.49,3.35,4.16,4.41,7.21,4.75,0.25,2.71,4.69,3.49,1.87,0.926,non
30464,30463,0.57,5.58,3.74,3.74,5.36,7.53,7.47,2.43,2.69,5.43,6.18,2.43,0.59,4.81,4.6,4.13,4.53,10.61,9.31,2.45,3.4,6.31,6.74,1.89,0.986,non
15056,15055,1.51,8.31,5.7,4.44,5.82,11.32,10.55,3.3,6.12,6.86,6.31,6.14,0.0,7.76,3.0,1.92,2.6,8.28,3.92,1.24,0.82,2.23,3.78,0.58,0.899,non
32873,32872,0.18,3.43,2.61,2.3,1.52,3.42,2.88,1.16,2.09,1.91,3.19,1.26,0.99,6.45,5.67,3.44,4.53,9.71,6.22,2.63,3.88,5.06,7.04,3.22,0.983,non
10225,10224,0.0,10.76,5.43,3.86,7.05,15.23,10.56,3.97,3.08,3.17,7.09,1.89,0.92,6.98,5.39,4.07,5.14,10.67,7.24,1.61,4.56,6.7,7.76,2.08,0.954,non
24336,24335,1.87,5.51,5.19,3.29,4.8,9.91,3.85,1.28,1.87,5.27,3.15,1.87,0.83,5.88,1.61,2.46,1.78,8.57,4.67,1.61,2.13,2.62,2.39,0.93,0.939,non
11814,11813,0.64,4.46,2.4,1.29,1.37,3.38,1.9,1.9,1.29,1.25,1.47,1.9,0.66,6.17,2.67,2.94,1.92,8.03,4.32,2.42,2.0,1.01,3.66,1.63,0.949,non
37202,37201,1.07,7.75,5.52,4.08,4.88,10.2,5.65,2.4,2.97,6.11,5.98,2.61,0.46,5.68,4.41,2.62,2.68,7.54,3.59,1.84,1.94,3.71,5.71,2.19,0.99,non
23330,23329,2.06,12.24,10.06,7.67,6.66,18.75,10.56,3.31,3.79,5.23,9.84,4.3,0.82,7.77,2.68,2.99,3.61,6.63,4.73,2.61,2.29,2.49,2.93,1.51,0.958,non
33780,33779,0.0,3.9,2.84,2.94,3.22,4.02,3.11,0.76,1.27,2.29,3.55,1.92,0.12,4.78,4.55,2.11,2.64,6.66,3.0,1.97,2.45,2.45,4.44,1.12,0.957,non
16479,16478,0.62,7.74,4.83,4.38,3.29,6.86,6.1,1.98,2.27,3.4,5.48,1.53,1.45,8.5,6.63,7.26,3.08,10.65,8.99,2.37,6.39,5.01,5.87,5.06,0.967,non
34158,34157,0.96,9.87,6.78,3.07,2.71,11.16,6.79,2.71,3.09,4.93,7.65,2.92,0.71,4.94,3.68,4.94,3.02,7.31,5.01,0.71,0.71,1.97,0.71,0.71,0.895,non
7597,7596,0.73,6.86,4.6,2.59,3.35,10.28,5.26,1.39,3.67,4.54,6.4,2.8,0.0,2.83,1.11,1.11,2.08,6.62,2.85,0.75,0.0,1.11,0.97,0.0,0.891,non
35857,35856,0.0,5.53,3.08,2.29,3.82,6.67,4.17,1.52,1.9,2.62,3.55,0.17,1.06,8.96,7.56,4.92,4.64,11.28,7.94,3.55,3.7,5.03,6.14,3.65,0.974,non
20876,20875,0.0,6.57,6.31,1.41,1.78,10.35,6.13,0.0,1.51,1.47,5.75,2.54,0.0,3.81,1.37,0.0,0.0,8.35,2.42,0.0,1.13,0.0,0.0,1.39,0.864,non
20361,20360,0.16,5.01,3.61,2.03,1.67,4.44,2.33,0.85,1.09,1.25,2.26,0.86,0.0,6.52,3.86,2.4,3.18,9.08,7.18,2.05,2.41,2.99,4.79,1.65,0.948,non
36277,36276,0.88,1.9,1.85,0.59,0.88,2.92,2.05,0.59,1.51,2.39,1.48,0.59,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.966,non
14411,14410,0.43,3.16,1.6,2.86,2.02,4.19,3.16,0.74,1.27,2.01,2.12,1.17,0.67,5.9,2.65,1.8,1.82,6.06,3.45,0.98,2.0,2.54,2.46,1.97,0.961,non
2762,2761,0.88,4.98,2.15,2.76,1.27,6.5,3.35,0.51,1.73,3.36,4.76,1.29,1.18,8.1,5.75,6.28,6.8,9.89,5.95,3.1,6.25,4.35,7.08,2.47,0.943,non
1545,1544,0.0,7.09,5.33,4.18,3.81,7.42,5.76,2.34,1.05,2.93,4.77,2.39,0.0,6.31,1.43,1.96,1.04,3.7,3.3,1.04,0.0,0.93,1.43,0.39,0.915,non
25638,25637,1.59,8.22,10.98,6.08,7.45,11.65,7.96,3.07,3.82,5.71,8.85,3.6,0.0,8.06,5.04,2.96,3.24,7.64,5.13,3.15,3.89,7.31,5.67,2.87,0.946,non
16108,16107,0.0,4.77,1.86,2.92,1.54,4.43,3.83,1.28,1.63,1.95,2.84,0.32,0.0,7.55,0.62,0.62,0.62,8.13,3.61,0.0,0.0,1.65,0.0,0.0,0.839,non
10589,10588,0.53,10.9,6.06,6.37,2.3,12.52,11.28,3.51,4.57,2.84,5.6,2.65,0.0,0.44,1.24,0.0,0.0,2.69,1.69,0.0,0.0,0.0,0.0,0.0,0.796,non
20970,20969,0.75,6.19,5.72,2.11,2.17,6.33,6.03,0.74,2.62,4.85,6.05,2.64,3.12,5.08,5.44,5.77,5.26,9.94,6.73,3.97,2.32,5.35,9.42,5.04,0.937,non
34880,34879,1.83,9.5,9.33,6.94,4.84,10.12,11.43,3.84,3.7,4.75,6.61,3.7,0.2,3.2,3.27,2.27,3.0,7.59,5.81,0.37,0.95,2.4,7.11,1.17,0.912,non
32848,32847,0.98,9.07,6.01,4.5,4.83,11.22,9.53,2.56,4.6,5.22,8.77,3.59,0.77,6.54,4.1,2.22,4.52,9.45,5.42,2.33,0.86,1.77,5.05,1.21,0.963,non
14616,14615,0.59,5.88,4.38,3.94,2.35,4.5,3.66,1.67,2.11,2.86,6.44,1.85,0.74,7.21,3.79,3.44,3.26,8.73,7.14,1.83,2.15,4.99,4.18,1.69,0.927,non
10645,10644,0.8,8.89,6.3,0.8,3.34,7.74,2.74,2.2,3.11,0.8,6.21,2.21,0.77,6.66,4.48,4.38,2.94,10.9,7.74,1.85,3.06,5.03,6.8,1.96,0.891,non
4350,4349,0.36,11.15,5.11,3.91,3.73,11.03,8.41,3.07,2.24,5.38,9.44,1.39,0.48,4.0,1.56,2.38,1.3,3.91,2.71,0.46,0.83,0.83,1.3,0.83,0.943,non
36453,36452,1.15,6.3,5.34,3.0,3.44,8.59,6.47,2.04,3.47,4.3,6.38,2.75,0.0,7.69,5.55,3.62,4.68,8.98,7.63,2.34,3.55,4.02,6.49,2.3,0.993,non
12816,12815,0.55,7.52,4.22,2.08,5.02,4.66,4.94,0.59,1.18,3.24,4.98,1.86,0.0,5.09,3.79,5.31,1.83,9.14,5.28,4.44,2.22,4.43,5.12,1.99,0.866,non
16559,16558,0.99,5.76,6.13,2.74,3.84,11.09,6.4,1.93,4.35,4.37,7.22,2.52,0.76,3.91,1.64,2.17,1.64,4.98,2.63,1.64,1.75,2.62,1.29,1.64,0.938,non
27963,27962,1.26,5.19,5.19,1.26,3.23,5.19,5.19,1.26,1.26,1.26,5.19,1.26,0.0,8.83,6.49,5.51,4.11,9.45,9.33,3.0,3.97,4.31,7.91,2.77,0.963,non
29787,29786,0.0,4.52,3.44,1.52,2.55,4.97,5.05,1.06,1.28,3.63,2.81,0.72,0.0,4.53,3.47,3.56,3.11,6.53,4.48,2.1,1.56,3.46,4.36,0.34,0.97,non
33990,33989,0.08,4.75,4.1,2.9,1.17,3.16,2.83,1.95,1.45,1.24,3.51,0.5,0.66,6.0,4.34,3.34,3.2,12.24,7.74,2.61,3.07,4.88,8.26,2.36,0.889,non
27382,27381,2.12,5.56,3.81,2.03,2.63,6.2,5.33,2.35,1.55,4.32,4.46,1.12,1.3,7.6,4.89,3.88,4.36,8.73,6.98,1.52,0.7,3.46,7.24,2.02,0.974,non
14531,14530,0.0,2.67,2.21,0.79,0.79,6.18,0.79,0.0,0.0,0.0,0.0,0.0,0.85,1.39,0.85,1.79,0.0,3.63,1.57,0.0,0.0,1.31,0.72,0.0,0.86,non
1112,1111,0.43,8.36,6.77,3.66,6.73,11.25,6.4,4.08,2.51,3.52,7.04,2.31,0.0,6.55,7.25,4.64,3.58,10.41,7.61,2.44,2.96,4.71,6.71,2.53,0.976,non
32860,32859,0.0,1.57,1.15,0.52,0.36,1.7,1.39,0.28,0.4,0.44,0.44,0.13,0.34,4.89,3.11,0.7,0.65,5.35,2.87,1.24,1.01,2.23,3.29,1.22,0.952,non
723,722,1.27,12.58,10.22,7.89,5.99,17.34,13.33,4.09,5.01,5.34,7.62,4.93,1.98,7.86,7.79,4.44,4.84,7.7,6.7,0.78,3.24,3.97,6.62,2.43,0.968,non
33048,33047,0.09,3.83,3.46,2.14,1.89,4.16,2.41,1.18,2.37,1.62,3.74,0.93,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.979,non
2759,2758,1.51,8.35,6.23,6.5,5.58,9.45,6.5,3.59,5.43,6.83,8.12,5.01,2.07,8.72,3.16,3.4,4.68,8.2,4.93,2.17,6.19,6.21,4.01,3.87,0.965,non
24087,24086,0.0,4.32,5.2,0.97,2.6,3.12,2.74,1.25,1.25,2.22,2.74,1.25,0.92,4.55,3.61,2.78,2.84,10.93,6.19,1.7,3.52,3.09,2.99,1.29,0.84,non
34288,34287,1.02,5.58,3.24,3.85,1.63,4.87,4.64,2.29,1.77,2.98,3.66,0.62,1.48,6.8,7.39,5.16,3.91,5.16,4.18,1.62,1.15,3.2,4.87,2.92,0.943,non
2278,2277,0.71,5.3,3.78,2.59,2.33,7.34,3.72,0.95,0.9,1.28,4.9,0.19,0.0,8.2,4.09,4.9,5.17,11.26,5.94,3.46,2.74,4.16,5.83,1.97,0.967,non
34644,34643,3.05,10.39,7.36,5.37,6.5,13.97,8.29,0.67,2.01,3.6,4.17,2.14,0.66,3.67,4.48,0.89,1.57,4.44,2.24,0.97,0.0,4.0,3.23,0.97,0.898,non
574,573,0.0,5.34,5.28,1.14,1.43,6.98,2.65,0.97,0.92,2.42,2.83,1.19,0.72,5.4,3.49,2.24,1.97,9.18,3.84,2.51,2.51,2.28,5.83,1.45,0.946,non
34957,34956,0.0,5.11,1.19,2.23,1.74,7.93,3.23,2.23,0.0,1.16,2.03,1.16,0.0,5.21,3.21,4.23,2.88,4.55,2.84,1.17,0.53,1.87,4.55,0.53,0.876,non
1125,1124,3.16,10.08,5.9,4.76,3.58,9.95,8.24,2.97,2.7,3.4,7.14,3.44,0.93,5.04,7.52,2.75,4.08,9.24,5.67,1.95,2.86,3.36,6.32,1.4,0.951,non
35098,35097,3.49,7.44,5.51,3.27,3.87,11.47,5.98,1.06,1.06,5.77,7.08,1.12,0.0,3.74,2.53,3.74,1.35,3.55,1.35,0.96,0.39,1.83,1.35,0.0,0.884,non
24132,24131,0.0,3.24,2.31,1.22,1.22,1.22,2.31,1.09,0.92,0.0,1.22,0.0,1.5,7.15,6.4,6.29,3.61,10.66,5.47,3.09,1.33,2.15,2.74,3.06,0.861,non
29067,29066,1.74,7.79,5.28,4.4,4.87,7.61,6.77,0.32,4.42,5.11,5.94,0.32,0.69,2.76,2.47,1.14,1.43,5.6,5.31,1.34,0.9,3.77,3.56,0.34,0.927,non
8896,8895,1.44,10.49,6.88,3.93,5.33,13.6,8.79,3.36,3.9,7.67,9.83,2.79,0.57,6.05,3.34,3.23,3.81,7.89,3.38,2.58,3.0,1.5,3.15,1.52,0.953,non
18560,18559,0.74,6.31,3.2,3.56,4.12,9.78,6.32,1.65,2.61,3.75,4.66,1.21,1.36,12.0,0.8,1.86,2.49,12.29,7.02,4.05,3.71,2.7,5.22,1.59,0.94,non
22192,22191,1.0,1.0,1.0,3.45,2.28,3.52,2.28,0.0,0.0,1.23,1.0,2.24,0.0,4.76,2.65,1.82,0.64,5.89,1.94,0.64,2.34,1.45,1.76,0.64,0.738,non
31421,31420,1.08,3.04,1.17,1.43,0.35,3.0,0.35,0.35,0.0,3.04,3.0,1.16,1.08,3.04,1.17,1.43,0.35,3.0,0.35,0.35,0.0,3.04,3.0,1.16,1.0,non
22324,22323,0.59,7.54,6.04,4.95,4.32,7.85,4.32,2.53,2.24,4.02,3.35,3.43,2.1,6.78,4.06,4.69,4.16,8.05,7.07,1.23,2.74,7.09,4.56,1.9,0.95,non
9077,9076,0.0,6.45,3.01,3.74,4.51,10.45,5.77,1.94,2.41,4.21,6.12,2.87,1.31,7.1,2.26,4.26,2.26,4.84,4.26,1.8,1.63,3.76,3.58,2.83,0.936,non
3384,3383,0.0,5.46,3.36,2.12,2.12,8.13,3.79,1.62,1.62,2.12,2.12,1.62,1.66,4.04,1.66,1.65,0.84,6.45,2.3,0.54,1.79,0.54,2.92,1.54,0.952,non
10683,10682,0.0,6.47,1.67,1.65,3.79,4.26,3.98,0.0,1.05,0.47,4.49,1.0,0.0,7.45,2.65,3.62,2.65,4.2,5.33,2.65,3.52,3.34,3.22,2.77,0.9,non
2277,2276,0.0,8.2,4.09,4.9,5.17,11.26,5.94,3.46,2.74,4.16,5.83,1.97,1.87,7.38,5.51,4.47,3.08,10.76,6.49,2.27,0.82,4.26,4.41,2.08,0.976,non
12683,12682,1.07,12.12,9.61,5.88,6.18,15.02,8.98,4.09,7.47,3.85,9.2,4.62,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.982,non
20542,20541,0.0,3.87,6.1,2.74,1.39,8.01,2.63,1.58,3.85,4.15,4.03,2.04,0.9,5.14,5.11,2.48,3.47,7.39,5.47,1.74,2.86,3.93,6.33,2.16,0.95,non
31765,31764,2.31,9.23,5.1,6.27,6.37,9.91,6.38,3.55,3.51,8.17,7.2,3.93,2.86,7.47,6.13,6.24,7.0,11.0,6.73,2.94,3.59,6.53,7.04,3.25,0.99,non
17507,17506,0.67,4.07,4.62,3.28,2.79,11.18,4.13,0.0,0.67,1.76,4.07,0.67,0.98,1.91,2.89,1.91,2.3,5.07,3.56,1.44,2.42,2.03,2.4,2.51,0.9,non
16466,16465,0.96,4.52,1.38,0.96,1.45,5.42,2.11,0.0,0.0,0.96,0.0,0.0,0.0,3.06,3.5,2.08,2.67,7.13,3.91,1.07,1.73,3.11,4.9,4.02,0.77,non
15399,15398,0.0,8.5,4.35,2.5,2.33,12.7,7.98,2.22,2.48,3.03,5.9,1.82,1.01,14.57,6.27,3.59,4.08,13.57,10.2,1.48,2.62,3.6,7.75,4.91,0.976,non
